Node1	Node2	Frequency	Direction
MD2L1_HUMAN	UBD_HUMAN	0.12	U
MDM2_HUMAN	PDLI7_HUMAN	0.12	U
MDM2_HUMAN	PRC2C_HUMAN	0.12	U
MDN1_HUMAN	SUMO1_HUMAN	0.12	U
MK01_HUMAN	CIC_HUMAN	0.08	D
MK01_HUMAN	DAPK1_HUMAN	0.12	D
MK01_HUMAN	GORS2_HUMAN	0.08	D
MK01_HUMAN	MBP_HUMAN	0.04	D
MK08_HUMAN	BCL2_HUMAN	0.04	D
MK08_HUMAN	STAT3_HUMAN	0.12	D
MLP3A_HUMAN	SQSTM_HUMAN	0.12	U
MLP3A_HUMAN	TB10A_HUMAN	0.12	U
MLP3A_HUMAN	TM160_HUMAN	0.12	U
MMTA2_HUMAN	SRPK2_HUMAN	0.12	U
MS18A_HUMAN	NDEL1_HUMAN	0.12	U
MTFR1_HUMAN	PIN1_HUMAN	0.12	U
MTMR4_HUMAN	NEDD4_HUMAN	0.12	U
MTOR_HUMAN	DAP1_HUMAN	0.12	D
MYC_HUMAN	SMC4_HUMAN	0.08	U
N0E4C7_HUMAN	PACS1_HUMAN	0.12	U
NCK1_HUMAN	WASP_HUMAN	0.04	U
NCOA7_HUMAN	Q658J6_HUMAN	0.12	U
NDUB8_HUMAN	ZAP70_HUMAN	0.12	U
NEK1_HUMAN	TP53B_HUMAN	0.12	U
NELFB_HUMAN	NELFE_HUMAN	0.12	U
NEMO_HUMAN	RLA2_HUMAN	0.04	U
NFIC_HUMAN	SUMO2_HUMAN	0.12	U
NINL_HUMAN	ZC3H1_HUMAN	0.08	U
NKTR_HUMAN	SUMO1_HUMAN	0.12	U
NOLC1_HUMAN	NOP56_HUMAN	0.08	U
NOTC1_HUMAN	SNW1_HUMAN	0.12	U
NOTC1_HUMAN	ZBED4_HUMAN	0.12	U
NPM_HUMAN	NUCL_HUMAN	0.12	U
NPM_HUMAN	UBP36_HUMAN	0.12	U
NSE2_HUMAN	RAD21_HUMAN	0.12	U
NSRP1_HUMAN	SRPK2_HUMAN	0.04	U
NU188_HUMAN	SUMO1_HUMAN	0.12	U
NUCL_HUMAN	TRFL_HUMAN	0.04	U
NUP93_HUMAN	SUMO2_HUMAN	0.12	U
NUP98_HUMAN	RAE1L_HUMAN	0.12	U
OXSR1_HUMAN	RELL1_HUMAN	0.12	U
P53_HUMAN	PARP1_HUMAN	0.12	U
P53_HUMAN	TBP_HUMAN	0.08	U
P53_HUMAN	UBC9_HUMAN	0.12	U
P63_HUMAN	ROAA_HUMAN	0.12	U
P85A_HUMAN	PXK_HUMAN	0.12	U
P85A_HUMAN	TBA1B_HUMAN	0.12	U
PABP1_HUMAN	PAN3_HUMAN	0.12	U
PABP1_HUMAN	PCBP2_HUMAN	0.12	U
PAK1_HUMAN	DYL1_HUMAN	0.12	D
PAK1_HUMAN	GIT1_HUMAN	0.08	D
PAPOA_HUMAN	SMAD2_HUMAN	0.12	U
PARP1_HUMAN	XRCC5_HUMAN	0.12	U
PARP6_HUMAN	PLIN3_HUMAN	0.12	U
PAXI1_HUMAN	SCPDL_HUMAN	0.12	U
PAXI1_HUMAN	TP53B_HUMAN	0.12	U
PCF11_HUMAN	SUMO2_HUMAN	0.12	U
PCNA_HUMAN	TDT_HUMAN	0.12	U
PCNA_HUMAN	TPIS_HUMAN	0.12	U
PCNP_HUMAN	UHRF2_HUMAN	0.12	U
PCY1A_HUMAN	SUMO2_HUMAN	0.12	U
PDC6I_HUMAN	PDCD6_HUMAN	0.12	U
PDC6I_HUMAN	TS101_HUMAN	0.12	U
PEX19_HUMAN	SMAD2_HUMAN	0.11	U
PGM2_HUMAN	TERF1_HUMAN	0.12	U
PHAX_HUMAN	SUMO2_HUMAN	0.12	U
PIAS1_HUMAN	SUMO2_HUMAN	0.12	U
PIN1_HUMAN	RAI1_HUMAN	0.12	U
PIN1_HUMAN	REPS1_HUMAN	0.12	U
PIN1_HUMAN	VIR_HUMAN	0.12	U
PLCG1_HUMAN	SHAN2_HUMAN	0.12	U
PLCG1_HUMAN	SNX17_HUMAN	0.12	U
PLCL2_HUMAN	PP1A_HUMAN	0.12	U
PLIN3_HUMAN	SMAD2_HUMAN	0.12	U
PLK1_HUMAN	CCNB1_HUMAN	0.08	D
PLK1_HUMAN	TP53B_HUMAN	0.08	U
PLK1_HUMAN	VRK3_HUMAN	0.12	U
PLMN_HUMAN	PRIO_HUMAN	0.12	U
PLXB1_HUMAN	SEM4D_HUMAN	0.12	U
PP16B_HUMAN	TGFR1_HUMAN	0.12	U
PP1A_HUMAN	RBM26_HUMAN	0.12	U
PP1A_HUMAN	RB_HUMAN	0.12	U
PP1A_HUMAN	RRP1B_HUMAN	0.12	U
PP1A_HUMAN	YLPM1_HUMAN	0.12	U
PP6R3_HUMAN	PRKDC_HUMAN	0.12	U
PPM1G_HUMAN	SUMO2_HUMAN	0.12	U
PRIO_HUMAN	RBM22_HUMAN	0.12	U
PRIO_HUMAN	ZKSC8_HUMAN	0.12	U
PRR12_HUMAN	PUM1_HUMAN	0.39	U
PRS7_HUMAN	PSMD2_HUMAN	0.04	U
PRS7_HUMAN	PSMD4_HUMAN	0.04	U
PRSR1_HUMAN	SUMO2_HUMAN	0.12	U
PSA2_HUMAN	PSA5_HUMAN	0.12	U
PSA2_HUMAN	PSA7_HUMAN	0.12	U
PSA7_HUMAN	PSMD4_HUMAN	0.12	U
PSD11_HUMAN	ZBT16_HUMAN	0.12	U
PSMD4_HUMAN	UBQL1_HUMAN	0.12	U
PUM1_HUMAN	SMAD1_HUMAN	0.12	U
PZP_HUMAN	TGFB2_HUMAN	0.12	U
Q9H836_HUMAN	RBCC1_HUMAN	0.08	U
Q9H836_HUMAN	SMRC1_HUMAN	0.08	U
RAB4A_HUMAN	RFIP1_HUMAN	0.12	U
RAB4A_HUMAN	RUFY1_HUMAN	0.12	U
RAB4A_HUMAN	STX4_HUMAN	0.12	U
RAD21_HUMAN	SMC3_HUMAN	0.12	U
RAD21_HUMAN	WAPL_HUMAN	0.12	U
RAD51_HUMAN	SFR1_HUMAN	0.12	U
RAE1L_HUMAN	WDR75_HUMAN	0.12	U
RB12B_HUMAN	SUMO2_HUMAN	0.12	U
RB15B_HUMAN	SUMO1_HUMAN	0.12	U
RBM15_HUMAN	SUMO2_HUMAN	0.12	U
RBM39_HUMAN	SRPK2_HUMAN	0.12	U
RBM6_HUMAN	SUMO2_HUMAN	0.12	U
RBP56_HUMAN	SAFB1_HUMAN	0.12	U
RED_HUMAN	SUMO2_HUMAN	0.12	U
RENT1_HUMAN	RPRD2_HUMAN	0.12	U
REPS1_HUMAN	TPC2A_HUMAN	0.12	U
RFTN1_HUMAN	UBD_HUMAN	0.12	U
RIC8A_HUMAN	UBQL1_HUMAN	0.12	U
RIPK1_HUMAN	RIPK3_HUMAN	0.12	U
RL28_HUMAN	SMAD4_HUMAN	0.12	U
RL28_HUMAN	TM230_HUMAN	0.12	U
RL35_HUMAN	TBB2B_HUMAN	0.12	U
RN114_HUMAN	UB2D2_HUMAN	0.12	U
RNF10_HUMAN	UB2D2_HUMAN	0.12	U
RRP15_HUMAN	SUMO2_HUMAN	0.12	U
RSRC2_HUMAN	UBQL4_HUMAN	0.12	U
RUVB1_HUMAN	RUVB2_HUMAN	0.04	U
RUVB2_HUMAN	TFPT_HUMAN	0.04	U
SC22B_HUMAN	STX4_HUMAN	0.12	U
SCAFB_HUMAN	U2AF2_HUMAN	0.12	U
SCMC1_HUMAN	UBD_HUMAN	0.12	U
SCML2_HUMAN	SUMO2_HUMAN	0.12	U
SEPT2_HUMAN	SEPT6_HUMAN	0.12	U
SF3B5_HUMAN	SRRM2_HUMAN	0.12	U
SFR19_HUMAN	UBQL4_HUMAN	0.12	U
SGT1_HUMAN	SKP1_HUMAN	0.12	U
SIX6_HUMAN	TLE1_HUMAN	0.12	U
SMAD1_HUMAN	SMAD4_HUMAN	0.12	U
SMAD1_HUMAN	SMUF2_HUMAN	0.08	U
SMAD2_HUMAN	SMAD4_HUMAN	0.12	U
SMAD3_HUMAN	SP130_HUMAN	0.12	U
SMAD4_HUMAN	UBC9_HUMAN	0.08	U
SMAD7_HUMAN	SMUF2_HUMAN	0.12	U
SMAD7_HUMAN	TGFR1_HUMAN	0.12	U
SND1_HUMAN	TIA1_HUMAN	0.12	U
SOX1_HUMAN	STAT3_HUMAN	0.12	U
SP16H_HUMAN	UIF_HUMAN	0.12	U
SPAST_HUMAN	TERA_HUMAN	0.12	U
SR140_HUMAN	SUMO2_HUMAN	0.12	U
SRC_HUMAN	EZRI_HUMAN	0.12	D
SRC_HUMAN	MCP_HUMAN	0.12	D
SRPK2_HUMAN	ACINU_HUMAN	0.12	D
SRPK2_HUMAN	SRSF8_HUMAN	0.12	U
SRPK2_HUMAN	U2AF2_HUMAN	0.12	U
SRPK2_HUMAN	ZRAB2_HUMAN	0.04	U
SRSF4_HUMAN	SRSF6_HUMAN	0.12	U
STK11_HUMAN	AAPK1_HUMAN	0.12	D
STK11_HUMAN	SNRK_HUMAN	0.12	D
SUGP1_HUMAN	U2AF2_HUMAN	0.12	U
SUMO1_HUMAN	ZC3HD_HUMAN	0.12	U
SUMO1_HUMAN	ZN592_HUMAN	0.12	U
SUMO2_HUMAN	SYMPK_HUMAN	0.12	U
SUMO2_HUMAN	UBE2T_HUMAN	0.12	U
SUMO2_HUMAN	UBN2_HUMAN	0.12	U
SUMO2_HUMAN	VPS72_HUMAN	0.08	U
SUMO2_HUMAN	Z280C_HUMAN	0.12	U
SUMO2_HUMAN	ZBT40_HUMAN	0.12	U
SUMO2_HUMAN	ZN318_HUMAN	0.12	U
SUMO2_HUMAN	ZN644_HUMAN	0.12	U
SUMO2_HUMAN	ZZZ3_HUMAN	0.12	U
SYTC_HUMAN	UBD_HUMAN	0.12	U
TB182_HUMAN	TNKS1_HUMAN	0.12	U
TBB4A_HUMAN	TNR1A_HUMAN	0.12	U
TBK1_HUMAN	IRF3_HUMAN	0.12	D
TBK1_HUMAN	TRAF2_HUMAN	0.12	U
TBP_HUMAN	TF3B_HUMAN	0.12	U
TCF25_HUMAN	XIAP_HUMAN	0.12	U
TERF1_HUMAN	TNKS1_HUMAN	0.12	U
TERF1_HUMAN	TNKS2_HUMAN	0.12	U
TERF1_HUMAN	TYB10_HUMAN	0.12	U
TETN_HUMAN	TR150_HUMAN	0.12	U
TGFR1_HUMAN	P63_HUMAN	0.08	D
TICRR_HUMAN	TOPB1_HUMAN	0.12	U
TIM50_HUMAN	TNR1A_HUMAN	0.12	U
TMCO6_HUMAN	UBQL1_HUMAN	0.12	U
TRAF2_HUMAN	UBP31_HUMAN	0.12	U
UBA1_HUMAN	UBD_HUMAN	0.12	U
UBQL1_HUMAN	UBQL4_HUMAN	0.12	U
UBQL4_HUMAN	WAC_HUMAN	0.12	U
WBP11_HUMAN	WBP4_HUMAN	0.12	U
WNK1_HUMAN	OXSR1_HUMAN	0.12	D
ZN330_HUMAN	ZN408_HUMAN	0.12	U
41_HUMAN	C2C2L_HUMAN	0.08	U
41_HUMAN	GLPC_HUMAN	0.08	U
A0A5E8_HUMAN	POTE1_HUMAN	0.08	U
A2RUM7_HUMAN	RENT2_HUMAN	0.04	U
A4_HUMAN	PSN1_HUMAN	0.04	U
ABCF2_HUMAN	E9KL44_HUMAN	0.08	U
ABHGA_HUMAN	SAFB1_HUMAN	0.08	U
ABHGA_HUMAN	SPAG7_HUMAN	0.08	U
ACD_HUMAN	L2GL1_HUMAN	0.08	U
ACD_HUMAN	POTE1_HUMAN	0.08	U
ACK1_HUMAN	CDC42_HUMAN	0.08	U
ACK1_HUMAN	ITFG2_HUMAN	0.08	U
ACOC_HUMAN	C10_HUMAN	0.08	U
AF9_HUMAN	AFF4_HUMAN	0.08	U
AKTIP_HUMAN	B0LPE5_HUMAN	0.08	U
AKTIP_HUMAN	DMXL2_HUMAN	0.08	U
AKTIP_HUMAN	DPOA2_HUMAN	0.08	U
ALBU_HUMAN	TFR1_HUMAN	0.04	U
ALG3_HUMAN	CREB3_HUMAN	0.08	U
ARC1A_HUMAN	EXOC7_HUMAN	0.08	U
ARF6_HUMAN	ARRB1_HUMAN	0.08	U
ARF6_HUMAN	ASAP3_HUMAN	0.08	U
ARF6_HUMAN	JIP4_HUMAN	0.08	U
ARRB1_HUMAN	MDM2_HUMAN	0.08	U
ARRB1_HUMAN	ZRAB2_HUMAN	0.08	U
ATP9B_HUMAN	LSM2_HUMAN	0.08	U
ATR_HUMAN	TREX1_HUMAN	0.08	U
AURKB_HUMAN	INCE_HUMAN	0.04	D
B0LPE5_HUMAN	IKKA_HUMAN	0.08	U
B0LPF3_HUMAN	DEN1B_HUMAN	0.08	U
B0LPF3_HUMAN	EGFR_HUMAN	0.08	U
B0LPF3_HUMAN	PRC2A_HUMAN	0.08	U
B0LPF3_HUMAN	UCK2_HUMAN	0.08	U
B2R4R0_HUMAN	H31_HUMAN	0.04	U
B2R812_HUMAN	B7Z2P9_HUMAN	0.08	U
B2R812_HUMAN	NEDD4_HUMAN	0.08	U
B4DJ51_HUMAN	IQCB1_HUMAN	0.08	U
B4DJ51_HUMAN	IQGA1_HUMAN	0.08	U
B4DJ51_HUMAN	MBP_HUMAN	0.08	U
B4DJ51_HUMAN	TRFL_HUMAN	0.08	U
B7Z2P9_HUMAN	NSRP1_HUMAN	0.08	U
B7Z2P9_HUMAN	SGK1_HUMAN	0.08	U
BAD_HUMAN	BCL2_HUMAN	0.08	U
BCL2_HUMAN	BNI3L_HUMAN	0.04	U
BNI3L_HUMAN	TMM11_HUMAN	0.04	U
BRD1_HUMAN	Z512B_HUMAN	0.08	U
CC85B_HUMAN	CDN1A_HUMAN	0.04	U
CC85B_HUMAN	NDUA5_HUMAN	0.04	U
CC85B_HUMAN	Q7Z372_HUMAN	0.04	U
CC85B_HUMAN	VPS72_HUMAN	0.04	U
CC85B_HUMAN	ZC3H1_HUMAN	0.04	U
CD2A2_HUMAN	CDK4_HUMAN	0.08	U
CDC37_HUMAN	CDK4_HUMAN	0.08	U
CDC42_HUMAN	IQGA1_HUMAN	0.08	U
CDK1_HUMAN	41_HUMAN	0.08	D
CDK1_HUMAN	CND3_HUMAN	0.04	D
CDK9_HUMAN	HS90A_HUMAN	0.04	U
CND2_HUMAN	CND3_HUMAN	0.04	U
CND3_HUMAN	SMC4_HUMAN	0.04	U
CO039_HUMAN	RLA1_HUMAN	0.08	U
CPPED_HUMAN	POTE1_HUMAN	0.08	U
CREB3_HUMAN	HCFC1_HUMAN	0.08	U
CREB3_HUMAN	PTSS1_HUMAN	0.08	U
CSK21_HUMAN	CDK1_HUMAN	0.04	D
CSK21_HUMAN	MGMT_HUMAN	0.04	U
CUL2_HUMAN	TIM13_HUMAN	0.08	U
D4PHA4_HUMAN	Q7Z372_HUMAN	0.08	U
DMAP1_HUMAN	TS101_HUMAN	0.08	U
DREB_HUMAN	F6KD01_HUMAN	0.08	U
DREB_HUMAN	ZN598_HUMAN	0.08	U
E9KL44_HUMAN	TRAF6_HUMAN	0.08	U
EDF1_HUMAN	NRL_HUMAN	0.08	U
EXOC7_HUMAN	ZC3HE_HUMAN	0.08	U
FIZ1_HUMAN	NRL_HUMAN	0.08	U
FLII_HUMAN	G4XH65_HUMAN	0.08	U
FLII_HUMAN	LRRF1_HUMAN	0.08	U
G3XAN8_HUMAN	TIM13_HUMAN	0.08	U
GSK3B_HUMAN	PSN1_HUMAN	0.04	D
H12_HUMAN	Q53T99_HUMAN	0.08	U
HCFC1_HUMAN	WDR5_HUMAN	0.08	U
HOIL1_HUMAN	MKRN2_HUMAN	0.08	U
HOIL1_HUMAN	NEMO_HUMAN	0.08	U
HOIL1_HUMAN	RNF31_HUMAN	0.08	U
HS90A_HUMAN	P53_HUMAN	0.04	U
IKKA_HUMAN	M3K1_HUMAN	0.08	U
IKKA_HUMAN	M3K7_HUMAN	0.08	U
IN80E_HUMAN	Q7Z372_HUMAN	0.08	U
IN80E_HUMAN	TFPT_HUMAN	0.11	U
ITCH_HUMAN	UB2L3_HUMAN	0.08	U
ITCH_HUMAN	UBAP2_HUMAN	0.08	U
KDM3B_HUMAN	Z512B_HUMAN	0.08	U
KPCA_HUMAN	ACOC_HUMAN	0.08	D
L7RRS6_HUMAN	RB_HUMAN	0.04	U
LYAR_HUMAN	SRP14_HUMAN	0.08	U
MED1_HUMAN	MED4_HUMAN	0.04	U
MED4_HUMAN	PUM2_HUMAN	0.08	U
MK01_HUMAN	EXOC7_HUMAN	0.08	D
NELL1_HUMAN	NEXN_HUMAN	0.08	U
NELL1_HUMAN	SLTM_HUMAN	0.08	U
NELL1_HUMAN	TDIF2_HUMAN	0.08	U
NEMF_HUMAN	NOP56_HUMAN	0.08	U
NFAC2_HUMAN	VIME_HUMAN	0.08	U
NFYA_HUMAN	PAPOG_HUMAN	0.08	U
NFYA_HUMAN	SP1_HUMAN	0.08	U
PAK1_HUMAN	PLK1_HUMAN	0.04	D
PALM_HUMAN	POTE1_HUMAN	0.08	U
POTE1_HUMAN	TERF1_HUMAN	0.08	U
PSMD2_HUMAN	PSMD4_HUMAN	0.08	U
Q53T99_HUMAN	TBC13_HUMAN	0.08	U
Q9HBD4_HUMAN	RENT1_HUMAN	0.08	U
RENT2_HUMAN	SMG1_HUMAN	0.08	U
RLA1_HUMAN	RLA2_HUMAN	0.08	U
RLA1_HUMAN	XRCC6_HUMAN	0.08	U
SGK1_HUMAN	T184C_HUMAN	0.08	U
SRC_HUMAN	CDC42_HUMAN	0.04	D
SRP14_HUMAN	SZRD1_HUMAN	0.08	U
SUMO1_HUMAN	UCKL1_HUMAN	0.04	U
TNR8_HUMAN	TRAF2_HUMAN	0.08	U
XRCC6_HUMAN	Z512B_HUMAN	0.08	U
A2RUM7_HUMAN	RL11_HUMAN	0.04	U
A4_HUMAN	TPC2L_HUMAN	0.04	U
ARFG1_HUMAN	RL11_HUMAN	0.04	U
ATM_HUMAN	CREB1_HUMAN	0.04	D
ATM_HUMAN	TERF1_HUMAN	0.04	D
ATX1_HUMAN	RPGF4_HUMAN	0.04	U
AURKB_HUMAN	SKA1_HUMAN	0.04	U
B2R5T5_HUMAN	GRB2_HUMAN	0.04	U
BCL2_HUMAN	L7RRS6_HUMAN	0.04	U
BIRC2_HUMAN	CASP3_HUMAN	0.04	U
BIRC2_HUMAN	TRAF2_HUMAN	0.04	U
BRCA1_HUMAN	G4XH65_HUMAN	0.04	U
BRCA1_HUMAN	P53_HUMAN	0.04	U
CBL_HUMAN	GRB2_HUMAN	0.04	U
CCND1_HUMAN	CDK4_HUMAN	0.04	U
CCND1_HUMAN	CDN1A_HUMAN	0.04	U
CCND1_HUMAN	RB_HUMAN	0.04	U
CCNT1_HUMAN	MYC_HUMAN	0.04	U
CLN8_HUMAN	RRP15_HUMAN	0.04	U
CLN8_HUMAN	SELK_HUMAN	0.04	U
CLPX_HUMAN	GRB2_HUMAN	0.04	U
CTNB1_HUMAN	RBCC1_HUMAN	0.04	U
DCAKD_HUMAN	RPB9_HUMAN	0.04	U
DCP2_HUMAN	RENT1_HUMAN	0.04	U
ECT2_HUMAN	ESYT2_HUMAN	0.04	U
EIF3A_HUMAN	EIF3B_HUMAN	0.04	U
EIF3A_HUMAN	RENT1_HUMAN	0.04	U
EIF3B_HUMAN	MTOR_HUMAN	0.04	U
ERBB2_HUMAN	CDK1_HUMAN	0.04	D
EZRI_HUMAN	NHRF1_HUMAN	0.04	U
F6KD01_HUMAN	NHRF1_HUMAN	0.04	U
G4XH65_HUMAN	HS90A_HUMAN	0.04	U
GORS2_HUMAN	TRAF2_HUMAN	0.04	U
GRB2_HUMAN	MY18A_HUMAN	0.04	U
ITCH_HUMAN	P63_HUMAN	0.04	U
JUN_HUMAN	TBP_HUMAN	0.04	U
L7RRS6_HUMAN	STK3_HUMAN	0.01	U
LYAR_HUMAN	ZBT16_HUMAN	0.04	U
MDM2_HUMAN	RL11_HUMAN	0.04	U
MED19_HUMAN	MED1_HUMAN	0.04	U
MED19_HUMAN	MED4_HUMAN	0.04	U
MED19_HUMAN	RPAB2_HUMAN	0.04	U
MED19_HUMAN	RPB9_HUMAN	0.04	U
MGMT_HUMAN	UBA1_HUMAN	0.04	U
NNTM_HUMAN	PRPF3_HUMAN	0.04	U
NNTM_HUMAN	S26A2_HUMAN	0.04	U
NOP56_HUMAN	RL11_HUMAN	0.04	U
NSUN5_HUMAN	RPAB2_HUMAN	0.04	U
PEX19_HUMAN	STK3_HUMAN	0.01	U
POSTN_HUMAN	TPC2L_HUMAN	0.04	U
Q7Z372_HUMAN	UBR5_HUMAN	0.04	U
RASF5_HUMAN	STK3_HUMAN	0.01	U
RENT1_HUMAN	RENT2_HUMAN	0.04	U
RPGF4_HUMAN	S39AA_HUMAN	0.04	U
SEC62_HUMAN	ZNF24_HUMAN	0.04	U
SETD2_HUMAN	SMAD3_HUMAN	0.04	U
SKA1_HUMAN	SKA3_HUMAN	0.04	U
SMAD3_HUMAN	SMUF2_HUMAN	0.04	U
SYTC_HUMAN	UCKL1_HUMAN	0.04	U
ZBT16_HUMAN	ZNF24_HUMAN	0.04	U
ZN397_HUMAN	ZN446_HUMAN	0.04	U
ZN446_HUMAN	ZNF24_HUMAN	0.04	U
CENPF_HUMAN	NDE1_HUMAN	0.12	U
EMSY_HUMAN	ZN335_HUMAN	0.17	U
IWS1_HUMAN	SETD2_HUMAN	0.12	U
KTNA1_HUMAN	KTNB1_HUMAN	0.18	U
NOL8_HUMAN	RRAGC_HUMAN	0.12	U
NOL8_HUMAN	RRAGD_HUMAN	0.15	U
PATL1_HUMAN	PHF20_HUMAN	0.12	U
IBP2_HUMAN	TRFE_HUMAN	0.08	U
HDAC2_HUMAN	JARD2_HUMAN	0.03	U
AFF4_HUMAN	ELL2_HUMAN	0.06	U
ATRX_HUMAN	NEK1_HUMAN	0.06	U
BTF3_HUMAN	RWDD4_HUMAN	0.06	U
DCP1A_HUMAN	DCP1B_HUMAN	0.04	U
DCP1A_HUMAN	TIA1_HUMAN	0.06	U
DCP1B_HUMAN	EDC3_HUMAN	0.06	U
GLYR1_HUMAN	NSD3_HUMAN	0.06	U
KLC4_HUMAN	RUFY1_HUMAN	0.06	U
LRRC1_HUMAN	MARE2_HUMAN	0.06	U
NSE2_HUMAN	PDS5A_HUMAN	0.04	U
RB15B_HUMAN	RBM15_HUMAN	0.06	U
VPS72_HUMAN	ZC3H1_HUMAN	0.09	U
ARI4B_HUMAN	SP130_HUMAN	0.04	U
CO3_HUMAN	VTDB_HUMAN	0.04	U
SASH3_HUMAN	SC22B_HUMAN	0.06	U
NU153_HUMAN	SENP2_HUMAN	0.04	U
2A5A_HUMAN	NEK1_HUMAN	0.03	U
ARHG1_HUMAN	GBF1_HUMAN	0.03	U
CAF1A_HUMAN	CAF1B_HUMAN	0.03	U
CENPF_HUMAN	NU133_HUMAN	0.03	U
COASY_HUMAN	EDC4_HUMAN	0.03	U
CUL4A_HUMAN	RBBP5_HUMAN	0.03	U
CWC15_HUMAN	SF3B5_HUMAN	0.03	U
DCP1A_HUMAN	EDC3_HUMAN	0.01	U
DCP1B_HUMAN	EDC4_HUMAN	0.03	U
EDC4_HUMAN	FBLN1_HUMAN	0.03	U
ELF1_HUMAN	NFAC1_HUMAN	0.03	U
GPTC8_HUMAN	NUMBL_HUMAN	0.03	U
KAT6A_HUMAN	RERE_HUMAN	0.03	U
NSD3_HUMAN	SEPT6_HUMAN	0.03	U
PDS5A_HUMAN	WAPL_HUMAN	0.03	U
PRC2A_HUMAN	RERE_HUMAN	0.03	U
PRC2B_HUMAN	RERE_HUMAN	0.03	U
RAF1_HUMAN	MYPT1_HUMAN	0.03	D
RBM5_HUMAN	WBP11_HUMAN	0.03	U
RCOR1_HUMAN	SMRC2_HUMAN	0.03	U
RN168_HUMAN	TRIPC_HUMAN	0.03	U
TDIF2_HUMAN	TDT_HUMAN	0.03	U
WBP11_HUMAN	ZC3HD_HUMAN	0.03	U
APOB_HUMAN	SC61B_HUMAN	0.02	U
ARC1A_HUMAN	SC22B_HUMAN	0.02	U
ARHG1_HUMAN	CUX1_HUMAN	0.02	U
ARHG1_HUMAN	MY18A_HUMAN	0.02	U
CNOT3_HUMAN	CNOT4_HUMAN	0.02	U
DDRGK_HUMAN	UFL1_HUMAN	0.02	U
EP400_HUMAN	TBCD4_HUMAN	0.02	U
NFIC_HUMAN	TDT_HUMAN	0.02	U
NSE2_HUMAN	WAPL_HUMAN	0.02	U
PCBP2_HUMAN	PTBP1_HUMAN	0.02	U
SMRC2_HUMAN	SRGP3_HUMAN	0.02	U
SR140_HUMAN	TBCD4_HUMAN	0.02	U
ANT3_HUMAN	PLMN_HUMAN	0.01	U
CO7_HUMAN	PLMN_HUMAN	0.01	U
DCP1A_HUMAN	EDC4_HUMAN	0.01	U
EDC4_HUMAN	YTDC1_HUMAN	0.01	U
PLMN_HUMAN	TETN_HUMAN	0.01	U
PLMN_HUMAN	YTDC1_HUMAN	0.01	U
