Uniprot	Prize
Q7Z2W4	1.3445089856069514
Q8NDI1	1.3445089856069514
Q9NSY1	1.3421465341377863
Q96S53	1.342136945246756
E7EPT4	1.3399916693835952
Q9GZY8	1.3393202241362634
Q96EB1	1.339067498714862
Q969T9	1.336601117149929
P0DI81	1.336601117149929
A0A0A0MT60	1.3303932882739926
Q8IV63	1.325699598575591
Q15032	1.325699598575591
O95628	1.3225681523274035
A0A087WWF6	1.3219123235237868
Q6ZRI6	1.3219123235237868
Q13158	1.3219024088198772
O00231	1.3182975778427108
Q96RR4	1.3180526639899415
Q15464	1.3153136536263852
Q3ZCQ8	1.3124760170954974
Q9NUA8	1.311917377512151
Q92598	1.3118292247110566
Q3B726	1.3114040854518276
Q8NHQ9	1.3099985711203712
Q9BX63	1.305462150602956
P30041	1.3036944847038239
O14523	1.3025993654945334
P35527	1.3012384398573682
Q9BXI6	1.2919135053535369
Q5QJE6	1.289184704701847
Q15424	1.289184704701847
Q9H4L5	1.2849550851075429
Q96A65	1.2834606945086144
E7EQS8	1.2772333137379068
Q8WXD9	1.2766428307525954
A0A0A0MQU4	1.2747712441742245
Q6P0Q8	1.2747712441742245
E7EVB6	1.2747712441742245
Q14676	1.2736999749815565
Q14181	1.273410703338122
Q9Y508	1.271850004154278
Q96C36	1.2692161465227383
Q8N201	1.2692161465227383
O43395	1.2631263756430609
Q9UJZ1	1.260631662780117
Q00537	1.260631662780117
F5H527	1.2600223449685404
Q8N490	1.2595503613966865
M0R226	1.25874242722772
Q15813	1.25874242722772
Q9BZX2	1.254357705738553
O60869	1.254357705738553
Q6NZY4	1.254357705738553
Q6JBY9	1.254357705738553
O95696	1.2528130397867507
Q96ST3	1.252257841776829
Q8IYL3	1.2515272999610383
Q06945	1.2478890430709098
Q15291	1.2475593922253903
Q96SL8	1.2470766183851945
Q7Z5K2	1.2437444782695026
Q5T8P6	1.2426795081873674
Q96A57	1.2418536980236472
P39687	1.2396318901092043
Q8NHM5	1.239552288210497
Q15390	1.2392179222024038
O60264	1.2390939190066683
J3KTL2	1.2314350027874281
Q8WV93	1.2214395107571536
X6RAL5	1.2214395107571536
Q12846	1.2198285070067105
Q96DC7	1.2170234258276502
A0A0A0MT22	1.213667888116882
Q8N103	1.211178504714192
P54259	1.211178504714192
Q9P2B4	1.2103665780676773
P78332	1.2103665780676773
P43403	1.2090669777370158
S4R347	1.208670256568819
Q7L273	1.2074600584781505
Q16204	1.200876917336464
A0A0D9SF60	1.200876917336464
Q9BVA1	1.1988524735897546
Q06546	1.1965087177551355
P05387	1.1958261054040098
Q13200	1.19545548800851
Q9NPA5	1.1935372180611366
Q9UGP4	1.1906073333175042
P13807	1.1888723099041016
Q8NBX0	1.1888723099041016
Q13123	1.1878250534090191
Q9BUR4	1.1865290485394642
P07108	1.1839392587237014
O75391	1.1834390080524675
Q16539	1.1834390080524675
Q15366	1.179739158975082
P06239	1.1790711506753633
B0QYS7	1.1790711506753633
P84243	1.178375553697934
Q8N4V1	1.1739016632927877
Q9NTJ3	1.1715207854876015
P48382	1.1715207854876015
Q96P11	1.1700507185037665
O75925	1.1681182680530653
Q14657	1.1652764267874487
P13645	1.1652764267874487
Q8TDJ6	1.1647377477877612
F8W9L8	1.1626041254547055
P35626	1.1626041254547055
Q9UM11	1.1603735977113114
Q9H3N1	1.1593642064456313
P62070	1.1564272523291241
Q8N2F6	1.1562087789717361
Q5H9R7	1.1562087789717361
C9JA08	1.1562087789717361
Q9H0G5	1.1534793335105484
P62633	1.1525590608925131
P52943	1.1523909333481244
P04637	1.1518078703110126
Q9Y3T9	1.1442551046759952
J3KNR0	1.1433636627985004
Q9HCJ3	1.143048359008894
Q9UBB4	1.141267016881167
Q99704	1.1355799997588678
A0A0A0MQS2	1.1299340550653802
Q7Z4G1	1.1289004862517558
Q03252	1.127537470352873
O14681	1.1243593918876393
A0A087WTW0	1.1180470836417982
Q96G03	1.1178546649913876
Q5HY81	1.1121118109072745
O43561	1.1115393335893025
P25205	1.111027922417743
Q9UKS6	1.1105882253298103
D4PHA4	1.1098582831892387
Q9BT25	1.1054250730101414
Q92538	1.1054250730101414
P31749	1.1048407095618467
Q96HY6	1.1002324397496703
Q9H7N4	1.096718762189216
Q9Y6D0	1.094063941950012
Q6UB35	1.094063941950012
E9PFI5	1.0926831622151365
P55036	1.091067154930688
Q14141	1.0880741151441748
O00567	1.087160586916167
P62877	1.0867691812361329
Q9BRF8	1.0860017014311372
Q13523	1.082932134492169
A0A087WUT6	1.0807938165422941
P26639	1.0770238031876567
Q6NUK1	1.073046325179002
P28290	1.0719684141051047
Q9NPF5	1.0715770685460235
Q5QP82	1.069403041789876
Q8IWA0	1.067729752429818
P10809	1.0657634082295697
Q9UI08	1.0644695104547548
Q96IF1	1.0636668251800396
O60303	1.0627849111635628
Q9NYL2	1.0519697889423674
G1UD79	1.0473923349935208
P04049	1.0456681597101958
Q96D05	1.044142248460674
Q69YN4	1.0423962692803266
Q96T49	1.03905852388284
J3QTA6	1.0386996097261545
Q9C0C9	1.0284889541021818
Q9Y4I1	1.025428545795504
E7EV07	1.0221829329849237
Q13542	1.0196538521636462
O75376	1.01856678494086
P51397	1.0165047988684672
Q96D71	1.016200877515734
O00570	1.015362212762448
Q9Y2I7	1.0142648815187707
A0A1B0GTN9	1.0109627568592914
Q9HD15	1.0096828639556041
Q96QD9	1.0096828639556041
Q15652	1.009499260009846
Q7Z2E3	1.0084603804047656
J3KQL8	1.007761452732459
O15169	1.0058085823971197
Q9NQC3	1.005192061438783
J3KR72	1.00375503814917
Q2NL67	1.003196032647505
Q9NVA4	1.002287920271628
